2017-02-20;15:59:46;bag_of_bigrams;0.661;
2017-02-20;15:59:47;bag_of_unigrams;0.638;
2017-02-20;16:00:10;bag_of_function_words;0.646;
2017-02-20;16:00:55;['unique_words_ratio', 'topic_model_scores', 'bag_of_pos_bigrams', 'bag_of_pos_trigrams', 'characters_per_word', 'words_per_sentence', 'bag_of_pos_unigrams', 'bag_of_trigrams', 'bag_of_bigrams', 'bag_of_unigrams', 'bag_of_function_words'];0.74;
2017-02-20;20:39:38;bag_of_pos_bigrams;0.722;
2017-02-20;20:39:38;unique_words_ratio;0.53;
2017-02-20;20:39:38;bag_of_unigrams;0.625;
2017-02-20;20:39:38;characters_per_word;0.565;
2017-02-20;20:39:38;words_per_sentence;0.529;
2017-02-20;20:39:40;bag_of_bigrams;0.674;
2017-02-20;20:39:41;bag_of_pos_unigrams;0.699;
2017-02-20;20:39:44;bag_of_trigrams;0.701;
2017-02-20;20:39:45;bag_of_pos_trigrams;0.72;
2017-02-20;20:40:08;bag_of_function_words;0.637;
2017-02-20;20:40:39;['bag_of_pos_bigrams', 'unique_words_ratio', 'bag_of_unigrams', 'characters_per_word', 'words_per_sentence', 'bag_of_bigrams', 'bag_of_pos_unigrams', 'bag_of_trigrams', 'bag_of_pos_trigrams', 'bag_of_function_words'];0.739;
2017-02-20;20:46:32;bag_of_function_words;0.647;
2017-02-20;20:46:32;characters_per_word;0.551;
2017-02-20;20:46:33;bag_of_unigrams;0.628;
2017-02-20;20:46:35;bag_of_pos_trigrams;0.724;
2017-02-20;20:46:35;unique_words_ratio;0.529;
2017-02-20;20:46:36;bag_of_pos_unigrams;0.697;
2017-02-20;20:46:39;bag_of_trigrams;0.693;
2017-02-20;20:46:39;words_per_sentence;0.529;
2017-02-20;20:46:41;bag_of_bigrams;0.656;
2017-02-20;20:46:42;bag_of_pos_bigrams;0.704;
2017-02-20;20:47:13;['bag_of_function_words', 'characters_per_word', 'bag_of_unigrams', 'bag_of_pos_trigrams', 'unique_words_ratio', 'bag_of_pos_unigrams', 'bag_of_trigrams', 'words_per_sentence', 'bag_of_bigrams', 'bag_of_pos_bigrams'];0.73;
2017-02-20;21:04:39;bag_of_pos_unigrams;0.702;
2017-02-20;21:04:41;bag_of_bigrams;0.65;
2017-02-20;21:04:41;words_per_sentence;0.524;
2017-02-20;21:04:42;bag_of_pos_bigrams;0.725;
2017-02-20;21:04:44;bag_of_pos_trigrams;0.713;
2017-02-20;21:04:44;bag_of_unigrams;0.64;
2017-02-20;21:04:47;bag_of_trigrams;0.7;
2017-02-20;21:04:47;characters_per_word;0.56;
2017-02-20;21:05:12;bag_of_function_words;0.653;
2017-02-20;21:05:12;unique_words_ratio;0.532;
2017-02-20;21:05:45;['bag_of_pos_unigrams', 'bag_of_bigrams', 'words_per_sentence', 'bag_of_pos_bigrams', 'bag_of_pos_trigrams', 'bag_of_unigrams', 'bag_of_trigrams', 'characters_per_word', 'bag_of_function_words', 'unique_words_ratio'];0.739;
2017-02-20;21:10:58;unique_words_ratio;0.532;
2017-02-20;21:11:00;bag_of_pos_trigrams;0.714;
2017-02-20;21:11:01;bag_of_pos_bigrams;0.716;
2017-02-20;21:11:04;bag_of_trigrams;0.7;
2017-02-20;21:11:04;characters_per_word;0.559;
2017-02-20;21:11:26;bag_of_function_words;0.656;
2017-02-20;21:11:28;bag_of_bigrams;0.678;
2017-02-20;21:11:28;words_per_sentence;0.533;
2017-02-20;21:11:29;bag_of_unigrams;0.64;
2017-02-20;21:11:30;bag_of_pos_unigrams;0.705;
2017-02-20;21:12:01;['unique_words_ratio', 'bag_of_pos_trigrams', 'bag_of_pos_bigrams', 'bag_of_trigrams', 'characters_per_word', 'bag_of_function_words', 'bag_of_bigrams', 'words_per_sentence', 'bag_of_unigrams', 'bag_of_pos_unigrams'];0.737;
2017-02-20;21:17:23;bag_of_bigrams;0.666;
2017-02-20;21:17:23;characters_per_word;0.551;
2017-02-20;21:17:23;words_per_sentence;0.535;
2017-02-20;21:17:23;unique_words_ratio;0.51;
2017-02-20;21:17:26;bag_of_trigrams;0.694;
2017-02-20;21:17:27;bag_of_unigrams;0.657;
2017-02-20;21:17:28;bag_of_pos_trigrams;0.716;
2017-02-20;21:17:29;bag_of_pos_unigrams;0.7;
2017-02-20;21:17:52;bag_of_function_words;0.665;
2017-02-20;21:17:53;bag_of_pos_bigrams;0.707;
2017-02-20;21:18:25;['bag_of_bigrams', 'characters_per_word', 'words_per_sentence', 'unique_words_ratio', 'bag_of_trigrams', 'bag_of_unigrams', 'bag_of_pos_trigrams', 'bag_of_pos_unigrams', 'bag_of_function_words', 'bag_of_pos_bigrams'];0.735;
2017-02-20;21:23:38;words_per_sentence;0.526;
2017-02-20;21:23:38;unique_words_ratio;0.531;
2017-02-20;21:23:38;characters_per_word;0.563;
2017-02-20;21:23:40;bag_of_pos_trigrams;0.718;
2017-02-20;21:23:40;bag_of_unigrams;0.641;
2017-02-20;21:23:41;bag_of_pos_unigrams;0.684;
2017-02-20;21:23:44;bag_of_trigrams;0.694;
2017-02-20;21:23:46;bag_of_bigrams;0.675;
2017-02-20;21:23:47;bag_of_pos_bigrams;0.713;
2017-02-20;21:24:10;bag_of_function_words;0.63;
2017-02-20;21:24:42;['words_per_sentence', 'unique_words_ratio', 'characters_per_word', 'bag_of_pos_trigrams', 'bag_of_unigrams', 'bag_of_pos_unigrams', 'bag_of_trigrams', 'bag_of_bigrams', 'bag_of_pos_bigrams', 'bag_of_function_words'];0.739;
2017-02-20;21:30:07;bag_of_unigrams;0.646;
2017-02-20;21:30:10;bag_of_trigrams;0.699;
2017-02-20;21:30:11;bag_of_pos_bigrams;0.726;
2017-02-20;21:30:13;bag_of_pos_trigrams;0.717;
2017-02-20;21:30:15;bag_of_bigrams;0.677;
2017-02-20;21:30:15;unique_words_ratio;0.538;
2017-02-20;21:30:15;characters_per_word;0.56;
2017-02-20;21:30:15;words_per_sentence;0.534;
2017-02-20;21:30:16;bag_of_pos_unigrams;0.7;
2017-02-20;21:30:40;bag_of_function_words;0.65;
2017-02-20;21:31:12;['bag_of_unigrams', 'bag_of_trigrams', 'bag_of_pos_bigrams', 'bag_of_pos_trigrams', 'bag_of_bigrams', 'unique_words_ratio', 'characters_per_word', 'words_per_sentence', 'bag_of_pos_unigrams', 'bag_of_function_words'];0.735;
2017-02-20;21:36:53;bag_of_trigrams;0.695;
2017-02-20;21:36:54;bag_of_pos_bigrams;0.707;
2017-02-20;21:36:54;characters_per_word;0.556;
2017-02-20;21:36:56;bag_of_bigrams;0.679;
2017-02-20;21:36:56;words_per_sentence;0.53;
2017-02-20;21:37:19;bag_of_function_words;0.644;
2017-02-20;21:37:20;bag_of_pos_unigrams;0.695;
2017-02-20;21:37:20;unique_words_ratio;0.529;
2017-02-20;21:37:21;bag_of_unigrams;0.652;
2017-02-20;21:37:22;bag_of_pos_trigrams;0.711;
2017-02-20;21:37:54;['bag_of_trigrams', 'bag_of_pos_bigrams', 'characters_per_word', 'bag_of_bigrams', 'words_per_sentence', 'bag_of_function_words', 'bag_of_pos_unigrams', 'unique_words_ratio', 'bag_of_unigrams', 'bag_of_pos_trigrams'];0.73;
2017-02-20;23:13:38;bag_of_pos_trigrams;0.718;
2017-02-20;23:14:01;bag_of_function_words;0.675;
2017-02-20;23:14:02;bag_of_unigrams;0.632;
2017-02-20;23:14:03;bag_of_pos_bigrams;0.702;
2017-02-20;23:14:03;unique_words_ratio;0.528;
2017-02-20;23:14:03;words_per_sentence;0.532;
2017-02-20;23:14:03;characters_per_word;0.56;
2017-02-20;23:14:05;bag_of_bigrams;0.663;
2017-02-20;23:14:06;bag_of_pos_unigrams;0.698;
2017-02-20;23:14:09;bag_of_trigrams;0.688;
2017-02-20;23:14:40;['bag_of_pos_trigrams', 'bag_of_function_words', 'bag_of_unigrams', 'bag_of_pos_bigrams', 'unique_words_ratio', 'words_per_sentence', 'characters_per_word', 'bag_of_bigrams', 'bag_of_pos_unigrams', 'bag_of_trigrams'];0.737;
2017-02-20;23:20:01;characters_per_word;0.557;
2017-02-20;23:20:02;bag_of_pos_unigrams;0.697;
2017-02-20;23:20:03;bag_of_unigrams;0.633;
2017-02-20;23:20:04;bag_of_pos_trigrams;0.725;
2017-02-20;23:20:07;bag_of_trigrams;0.698;
2017-02-20;23:20:30;bag_of_function_words;0.663;
2017-02-20;23:20:30;unique_words_ratio;0.537;
2017-02-20;23:20:31;bag_of_pos_bigrams;0.725;
2017-02-20;23:20:31;words_per_sentence;0.535;
2017-02-20;23:20:33;bag_of_bigrams;0.667;
2017-02-20;23:21:05;['characters_per_word', 'bag_of_pos_unigrams', 'bag_of_unigrams', 'bag_of_pos_trigrams', 'bag_of_trigrams', 'bag_of_function_words', 'unique_words_ratio', 'bag_of_pos_bigrams', 'words_per_sentence', 'bag_of_bigrams'];0.746;
